ncodpers,fecha_dato,product,propensity
911648,2016-04-28,ind_tjcr_fin_ult1,0.9577836631964299
913046,2016-04-28,ind_ecue_fin_ult1,0.8814759636029728
913046,2016-04-28,ind_dela_fin_ult1,0.5180907202031386
913046,2016-04-28,ind_plan_fin_ult1,0.2281632476886712
915550,2016-04-28,ind_recibo_ult1,0.7145396595044124
915550,2016-04-28,ind_reca_fin_ult1,0.5890285698413343
915550,2016-04-28,ind_dela_fin_ult1,0.5690315074187824
917465,2016-04-28,ind_ecue_fin_ult1,0.239680289499796
917465,2016-04-28,ind_cco_fin_ult1,0.21806058647036716
917465,2016-04-28,ind_ctma_fin_ult1,0.2166463033649576
929199,2016-04-28,ind_reca_fin_ult1,0.1202615907654549
929199,2016-04-28,ind_recibo_ult1,0.11410538230966588
929199,2016-04-28,ind_ctma_fin_ult1,0.10294853845676655
929954,2016-04-28,ind_ctma_fin_ult1,0.6143439695371142
929954,2016-04-28,ind_dela_fin_ult1,0.5392512857518436
929954,2016-04-28,ind_plan_fin_ult1,0.38716168772251797
942777,2016-04-28,ind_reca_fin_ult1,0.1208519921620268
942777,2016-04-28,ind_recibo_ult1,0.11355279061217362
942777,2016-04-28,ind_ctma_fin_ult1,0.11288359890342416
950197,2016-04-28,ind_recibo_ult1,0.08932807392792061
950197,2016-04-28,ind_reca_fin_ult1,0.07683501004567884
950197,2016-04-28,ind_cno_fin_ult1,0.0765836308067244
952545,2016-04-28,ind_recibo_ult1,0.08947898144156106
952545,2016-04-28,ind_reca_fin_ult1,0.0780379660284754
952545,2016-04-28,ind_cno_fin_ult1,0.07696713724442313
952981,2016-04-28,ind_recibo_ult1,0.7006866161714063
952981,2016-04-28,ind_cno_fin_ult1,0.5061984173785997
952981,2016-04-28,ind_nomina_ult1,0.45583356161694877
953381,2016-04-28,ind_cco_fin_ult1,0.23200369741195942
953381,2016-04-28,ind_ecue_fin_ult1,0.22259848913458635
953381,2016-04-28,ind_cno_fin_ult1,0.15917491772567552
957434,2016-04-28,ind_recibo_ult1,0.09035467329552396
957434,2016-04-28,ind_cno_fin_ult1,0.07779850591110317
957434,2016-04-28,ind_reca_fin_ult1,0.0750462586541609
958621,2016-04-28,ind_reca_fin_ult1,0.12058796803314167
958621,2016-04-28,ind_recibo_ult1,0.11555552898992581
958621,2016-04-28,ind_ctma_fin_ult1,0.10187550340617242
960575,2016-04-28,ind_nom_pens_ult1,0.9903204760530151
960575,2016-04-28,ind_nomina_ult1,0.9896655420022749
960575,2016-04-28,ind_cco_fin_ult1,0.930293827085833
966170,2016-04-28,ind_recibo_ult1,0.09039352731744589
966170,2016-04-28,ind_cno_fin_ult1,0.07796142475978289
966170,2016-04-28,ind_reca_fin_ult1,0.07452600900140602
969745,2016-04-28,ind_ctma_fin_ult1,0.16619295665663336
969745,2016-04-28,ind_reca_fin_ult1,0.12096301247888676
969745,2016-04-28,ind_recibo_ult1,0.10906291565190109
986500,2016-04-28,ind_recibo_ult1,0.09115502670605265
986500,2016-04-28,ind_cno_fin_ult1,0.07803907494464295
986500,2016-04-28,ind_reca_fin_ult1,0.07644200612016025
989760,2016-04-28,ind_ctma_fin_ult1,0.14904745558847773
989760,2016-04-28,ind_reca_fin_ult1,0.12397602091839195
989760,2016-04-28,ind_recibo_ult1,0.11183170613892798
994466,2016-04-28,ind_cco_fin_ult1,0.5026196416088194
994466,2016-04-28,ind_cno_fin_ult1,0.2126794657491722
994466,2016-04-28,ind_ctma_fin_ult1,0.11007628869061097
1012170,2016-04-28,ind_ecue_fin_ult1,0.8845470061803662
1012170,2016-04-28,ind_cno_fin_ult1,0.13775913835590542
1012170,2016-04-28,ind_nom_pens_ult1,0.10168590943052756
1030571,2016-04-28,ind_recibo_ult1,0.7067985478116079
1030571,2016-04-28,ind_cno_fin_ult1,0.5235845788093654
1030571,2016-04-28,ind_nomina_ult1,0.47471385413697315
1033052,2016-04-28,ind_cco_fin_ult1,0.5135699550229141
1033052,2016-04-28,ind_cno_fin_ult1,0.22321767241999216
1033052,2016-04-28,ind_ctma_fin_ult1,0.13514608746966955
1042575,2016-04-28,ind_recibo_ult1,0.6467396726774315
1042575,2016-04-28,ind_cno_fin_ult1,0.4959632718752361
1042575,2016-04-28,ind_nomina_ult1,0.4588134618423919
1044042,2016-04-28,ind_recibo_ult1,0.708582897763422
1044042,2016-04-28,ind_cno_fin_ult1,0.5317499608674466
1044042,2016-04-28,ind_nomina_ult1,0.4742830682207627
1050490,2016-04-28,ind_recibo_ult1,0.7080053848975861
1050490,2016-04-28,ind_cno_fin_ult1,0.529691927303745
1050490,2016-04-28,ind_nomina_ult1,0.47540897765040285
1050531,2016-04-28,ind_recibo_ult1,0.6481717410835911
1050531,2016-04-28,ind_cno_fin_ult1,0.4935621771822328
1050531,2016-04-28,ind_nomina_ult1,0.46333476147689734
1052366,2016-04-28,ind_recibo_ult1,0.0940876011673621
1052366,2016-04-28,ind_cno_fin_ult1,0.08486207066747158
1052366,2016-04-28,ind_reca_fin_ult1,0.07638515708697628
1057933,2016-04-28,ind_ctma_fin_ult1,0.2099665918388762
1057933,2016-04-28,ind_reca_fin_ult1,0.1261573341492414
1057933,2016-04-28,ind_recibo_ult1,0.11271634712896687
1059656,2016-04-28,ind_recibo_ult1,0.7087869117952528
1059656,2016-04-28,ind_cno_fin_ult1,0.5333455229406971
1059656,2016-04-28,ind_nomina_ult1,0.476670057046708
1061419,2016-04-28,ind_recibo_ult1,0.6509060996589225
1061419,2016-04-28,ind_cno_fin_ult1,0.4971741757819456
1061419,2016-04-28,ind_nomina_ult1,0.46858168969618863
1064141,2016-04-28,ind_dela_fin_ult1,0.8053920770745785
1064141,2016-04-28,ind_cco_fin_ult1,0.8025748978460796
1064141,2016-04-28,ind_plan_fin_ult1,0.760655117595377
1066375,2016-04-28,ind_cco_fin_ult1,0.248411102752794
1066375,2016-04-28,ind_ecue_fin_ult1,0.22882230500495077
1066375,2016-04-28,ind_cno_fin_ult1,0.17358158558035522
1077719,2016-04-28,ind_recibo_ult1,0.70595179768032
1077719,2016-04-28,ind_cno_fin_ult1,0.5358861157009444
1077719,2016-04-28,ind_nomina_ult1,0.47022079265743044
1078369,2016-04-28,ind_ctma_fin_ult1,0.11434345673462927
1078369,2016-04-28,ind_recibo_ult1,0.09040253675304574
1078369,2016-04-28,ind_cno_fin_ult1,0.08684269562466176
1080715,2016-04-28,ind_recibo_ult1,0.7332435343923994
1080715,2016-04-28,ind_reca_fin_ult1,0.6028191801727796
1080715,2016-04-28,ind_valo_fin_ult1,0.5141305386281785
1083075,2016-04-28,ind_reca_fin_ult1,0.2128460342137795
1083075,2016-04-28,ind_ctma_fin_ult1,0.14714172792490507
1083075,2016-04-28,ind_ecue_fin_ult1,0.13803165430245612
1083189,2016-04-28,ind_reca_fin_ult1,0.22090589261180493
1083189,2016-04-28,ind_ctma_fin_ult1,0.18087394418151687
1083189,2016-04-28,ind_ecue_fin_ult1,0.14232944633664382
1093734,2016-04-28,ind_recibo_ult1,0.6518948838657883
1093734,2016-04-28,ind_cno_fin_ult1,0.500655891532175
1093734,2016-04-28,ind_nomina_ult1,0.4719874339933279
1099413,2016-04-28,ind_recibo_ult1,0.09385202641882376
1099413,2016-04-28,ind_ctma_fin_ult1,0.08756378343999369
1099413,2016-04-28,ind_cno_fin_ult1,0.08651760394461436
1103358,2016-04-28,ind_recibo_ult1,0.09386222978158414
1103358,2016-04-28,ind_ctma_fin_ult1,0.08744393860214598
1103358,2016-04-28,ind_cno_fin_ult1,0.08656312544306408
1104582,2016-04-28,ind_cco_fin_ult1,0.4560057669856983
1104582,2016-04-28,ind_cno_fin_ult1,0.20467384572005168
1104582,2016-04-28,ind_nomina_ult1,0.0992453005957989
1110893,2016-04-28,ind_ecue_fin_ult1,0.8749193924301591
1110893,2016-04-28,ind_cno_fin_ult1,0.13102663480812912
1110893,2016-04-28,ind_nom_pens_ult1,0.10411414220919174
1111987,2016-04-28,ind_recibo_ult1,0.09412936714799838
1111987,2016-04-28,ind_ctma_fin_ult1,0.0895624624253352
1111987,2016-04-28,ind_cno_fin_ult1,0.0874823360184376
1112524,2016-04-28,ind_recibo_ult1,0.7100714881687906
1112524,2016-04-28,ind_cno_fin_ult1,0.5381832581113265
1112524,2016-04-28,ind_nomina_ult1,0.481870899491031
1112859,2016-04-28,ind_ctma_fin_ult1,0.8342152218410374
1112859,2016-04-28,ind_dela_fin_ult1,0.7503980935765919
1112859,2016-04-28,ind_fond_fin_ult1,0.6918156285388465
1113314,2016-04-28,ind_ctma_fin_ult1,0.09739041465386598
1113314,2016-04-28,ind_recibo_ult1,0.09329299469595297
1113314,2016-04-28,ind_cno_fin_ult1,0.08688156786039351
1115686,2016-04-28,ind_cco_fin_ult1,0.5246628251921315
1115686,2016-04-28,ind_cno_fin_ult1,0.2334390372099006
1115686,2016-04-28,ind_ctma_fin_ult1,0.14910137067368553
1118420,2016-04-28,ind_recibo_ult1,0.7240641036846833
1118420,2016-04-28,ind_dela_fin_ult1,0.6755567199275176
1118420,2016-04-28,ind_plan_fin_ult1,0.6142285857490457
1131525,2016-04-28,ind_ecue_fin_ult1,0.22051836353855095
1131525,2016-04-28,ind_cco_fin_ult1,0.20767262552206972
1131525,2016-04-28,ind_cno_fin_ult1,0.16377916021874914
1134170,2016-04-28,ind_cno_fin_ult1,0.999019193671908
1134170,2016-04-28,ind_ctpp_fin_ult1,0.8396912451754622
1134170,2016-04-28,ind_ecue_fin_ult1,0.8063051714234708
1136661,2016-04-28,ind_reca_fin_ult1,0.8569972344895394
1136661,2016-04-28,ind_cno_fin_ult1,0.7520647911744341
1136661,2016-04-28,ind_ctpp_fin_ult1,0.72854553531941
1143938,2016-04-28,ind_recibo_ult1,0.9040414299609115
1143938,2016-04-28,ind_ctma_fin_ult1,0.824098023902563
1143938,2016-04-28,ind_reca_fin_ult1,0.5822738664637743
1145029,2016-04-28,ind_ecue_fin_ult1,0.21530677050241007
1145029,2016-04-28,ind_cco_fin_ult1,0.2132991640303905
1145029,2016-04-28,ind_cno_fin_ult1,0.16666122524770777
1145344,2016-04-28,ind_ctma_fin_ult1,0.11410227054845497
1145344,2016-04-28,ind_recibo_ult1,0.0952137698757403
1145344,2016-04-28,ind_cno_fin_ult1,0.09374614604808759
1153265,2016-04-28,ind_ctma_fin_ult1,0.4186425877704032
1153265,2016-04-28,ind_ecue_fin_ult1,0.29170304001828573
1153265,2016-04-28,ind_cco_fin_ult1,0.24844909562505918
1153671,2016-04-28,ind_ctma_fin_ult1,0.1963923277077258
1153671,2016-04-28,ind_reca_fin_ult1,0.12830209201602813
1153671,2016-04-28,ind_recibo_ult1,0.1208687588446652
1155930,2016-04-28,ind_recibo_ult1,0.6752463931664654
1155930,2016-04-28,ind_cno_fin_ult1,0.4642148422843264
1155930,2016-04-28,ind_nomina_ult1,0.4308153831914627
1156393,2016-04-28,ind_recibo_ult1,0.7273080474047953
1156393,2016-04-28,ind_cno_fin_ult1,0.4992603154790079
1156393,2016-04-28,ind_plan_fin_ult1,0.4431743976049487
1162381,2016-04-28,ind_ctma_fin_ult1,0.14287820437320534
1162381,2016-04-28,ind_recibo_ult1,0.12940872376873253
1162381,2016-04-28,ind_reca_fin_ult1,0.1226664411030561
1162883,2016-04-28,ind_recibo_ult1,0.6731050578783927
1162883,2016-04-28,ind_cno_fin_ult1,0.4624565875554613
1162883,2016-04-28,ind_nomina_ult1,0.4273011624664954
1172217,2016-04-28,ind_cno_fin_ult1,0.9336325414041164
1172217,2016-04-28,ind_nomina_ult1,0.885735439816315
1172217,2016-04-28,ind_nom_pens_ult1,0.8672319009478122
1173740,2016-04-28,ind_reca_fin_ult1,0.8560330118243933
1173740,2016-04-28,ind_cno_fin_ult1,0.7950032643748134
1173740,2016-04-28,ind_valo_fin_ult1,0.7242578651555391
1177120,2016-04-28,ind_recibo_ult1,0.7157277565083745
1177120,2016-04-28,ind_cno_fin_ult1,0.5632346972071872
1177120,2016-04-28,ind_nomina_ult1,0.49501570256608185
1180102,2016-04-28,ind_ctma_fin_ult1,0.10160274776582585
1180102,2016-04-28,ind_recibo_ult1,0.09767512362550378
1180102,2016-04-28,ind_cno_fin_ult1,0.09455182141543897
1181143,2016-04-28,ind_recibo_ult1,0.7152667556308223
1181143,2016-04-28,ind_cno_fin_ult1,0.5605588065871828
1181143,2016-04-28,ind_nomina_ult1,0.4956430085747234
1185197,2016-04-28,ind_ctma_fin_ult1,0.10695910383249983
1185197,2016-04-28,ind_recibo_ult1,0.09705600235710381
1185197,2016-04-28,ind_cno_fin_ult1,0.09505866761830697
1187765,2016-04-28,ind_ctma_fin_ult1,0.19121298236037595
1187765,2016-04-28,ind_reca_fin_ult1,0.12527734347828748
1187765,2016-04-28,ind_recibo_ult1,0.12253430735120072
1190723,2016-04-28,ind_ctma_fin_ult1,0.21974175318828815
1190723,2016-04-28,ind_reca_fin_ult1,0.130286904827271
1190723,2016-04-28,ind_recibo_ult1,0.1205159727713045
1196767,2016-04-28,ind_ctma_fin_ult1,0.1808402304095596
1196767,2016-04-28,ind_reca_fin_ult1,0.12545781878495407
1196767,2016-04-28,ind_recibo_ult1,0.12339023070585482
1197767,2016-04-28,ind_ctma_fin_ult1,0.1322522941034037
1197767,2016-04-28,ind_cno_fin_ult1,0.09617582158284103
1197767,2016-04-28,ind_recibo_ult1,0.09519605199924894
1198705,2016-04-28,ind_ctma_fin_ult1,0.1034516090343796
1198705,2016-04-28,ind_recibo_ult1,0.09799551832596638
1198705,2016-04-28,ind_cno_fin_ult1,0.09575172554370963
1204468,2016-04-28,ind_cco_fin_ult1,0.47613164004293823
1204468,2016-04-28,ind_cno_fin_ult1,0.2236499609865852
1204468,2016-04-28,ind_nomina_ult1,0.10689773949967665
1206930,2016-04-28,ind_cco_fin_ult1,0.4727452173494961
1206930,2016-04-28,ind_cno_fin_ult1,0.22356715457357323
1206930,2016-04-28,ind_ctma_fin_ult1,0.1294373630212578
1207986,2016-04-28,ind_cco_fin_ult1,0.4745632968499924
1207986,2016-04-28,ind_cno_fin_ult1,0.22140657836854546
1207986,2016-04-28,ind_ctma_fin_ult1,0.10991220031518929
1208395,2016-04-28,ind_cco_fin_ult1,0.22091461861518322
1208395,2016-04-28,ind_ecue_fin_ult1,0.2181160774254162
1208395,2016-04-28,ind_cno_fin_ult1,0.17865059526305585
1216656,2016-04-28,ind_cco_fin_ult1,0.543414679483588
1216656,2016-04-28,ind_cno_fin_ult1,0.2528456529976508
1216656,2016-04-28,ind_ctma_fin_ult1,0.1786953987053465
1217948,2016-04-28,ind_ctma_fin_ult1,0.10645935054800759
1217948,2016-04-28,ind_recibo_ult1,0.09823237256767613
1217948,2016-04-28,ind_cno_fin_ult1,0.09656530817664517
1218130,2016-04-28,ind_ctma_fin_ult1,0.8136799135238528
1218130,2016-04-28,ind_recibo_ult1,0.7217000195584627
1218130,2016-04-28,ind_reca_fin_ult1,0.6273810445459223
1218634,2016-04-28,ind_cco_fin_ult1,0.5435719090414222
1218634,2016-04-28,ind_cno_fin_ult1,0.2530925847032223
1218634,2016-04-28,ind_ctma_fin_ult1,0.17819609395382377
1227116,2016-04-28,ind_cco_fin_ult1,0.5398478177950933
1227116,2016-04-28,ind_cno_fin_ult1,0.2551538268514206
1227116,2016-04-28,ind_ctma_fin_ult1,0.24290973976602356
1227179,2016-04-28,ind_cco_fin_ult1,0.4782580326755444
1227179,2016-04-28,ind_cno_fin_ult1,0.2283989904933816
1227179,2016-04-28,ind_ctma_fin_ult1,0.12681118464970076
1230331,2016-04-28,ind_cco_fin_ult1,0.5389332026205986
1230331,2016-04-28,ind_cno_fin_ult1,0.2537138997463733
1230331,2016-04-28,ind_ctma_fin_ult1,0.24656674858595773
1233198,2016-04-28,ind_ctma_fin_ult1,0.10816702521579712
1233198,2016-04-28,ind_recibo_ult1,0.09857049629931636
1233198,2016-04-28,ind_cno_fin_ult1,0.09786477183490988
1236100,2016-04-28,ind_cco_fin_ult1,0.482077070110093
1236100,2016-04-28,ind_cno_fin_ult1,0.23012324285283212
1236100,2016-04-28,ind_ctma_fin_ult1,0.1138127924223553
1237741,2016-04-28,ind_ctma_fin_ult1,0.33570289679232707
1237741,2016-04-28,ind_reca_fin_ult1,0.22729385159208423
1237741,2016-04-28,ind_dela_fin_ult1,0.1802654533005796
1238079,2016-04-28,ind_recibo_ult1,0.7123147835878209
1238079,2016-04-28,ind_ctpp_fin_ult1,0.4653794535969219
1238079,2016-04-28,ind_dela_fin_ult1,0.46420257973788914
1242071,2016-04-28,ind_ctma_fin_ult1,0.2700081504300052
1242071,2016-04-28,ind_ecue_fin_ult1,0.2693975644061153
1242071,2016-04-28,ind_cco_fin_ult1,0.2655853327988653
1247204,2016-04-28,ind_reca_fin_ult1,0.8590522373149478
1247204,2016-04-28,ind_cno_fin_ult1,0.8019366524390811
1247204,2016-04-28,ind_nomina_ult1,0.6897296321181289
1264292,2016-04-28,ind_ctma_fin_ult1,0.8943801070851378
1264292,2016-04-28,ind_cno_fin_ult1,0.8423343824817726
1264292,2016-04-28,ind_cco_fin_ult1,0.7927668754978529
1267723,2016-04-28,ind_dela_fin_ult1,0.866465525357809
1267723,2016-04-28,ind_recibo_ult1,0.822778817810594
1267723,2016-04-28,ind_fond_fin_ult1,0.81176335291136
1271161,2016-04-28,ind_cno_fin_ult1,0.8442931192082361
1271161,2016-04-28,ind_cco_fin_ult1,0.809119418145815
1271161,2016-04-28,ind_recibo_ult1,0.6772561204658228
1271362,2016-04-28,ind_ctma_fin_ult1,0.22262343763193226
1271362,2016-04-28,ind_reca_fin_ult1,0.13531105542875996
1271362,2016-04-28,ind_recibo_ult1,0.1265376521503939
1272343,2016-04-28,ind_ctma_fin_ult1,0.1325392543815884
1272343,2016-04-28,ind_cno_fin_ult1,0.1010001944376449
1272343,2016-04-28,ind_recibo_ult1,0.10042111562856229
1273586,2016-04-28,ind_recibo_ult1,0.7229318006677456
1273586,2016-04-28,ind_cno_fin_ult1,0.5868577685809364
1273586,2016-04-28,ind_nomina_ult1,0.5145336590989298
1275949,2016-04-28,ind_ctma_fin_ult1,0.13257426315065224
1275949,2016-04-28,ind_cno_fin_ult1,0.10355205089282933
1275949,2016-04-28,ind_recibo_ult1,0.10019690197701094
1282735,2016-04-28,ind_recibo_ult1,0.666193110447543
1282735,2016-04-28,ind_cno_fin_ult1,0.5494932794412781
1282735,2016-04-28,ind_nomina_ult1,0.5068563480323287
1293109,2016-04-28,ind_recibo_ult1,0.6503043425506032
1293109,2016-04-28,ind_cno_fin_ult1,0.5531859142159085
1293109,2016-04-28,ind_ctma_fin_ult1,0.5131645173508089
1294357,2016-04-28,ind_ctma_fin_ult1,0.13428471615377935
1294357,2016-04-28,ind_cno_fin_ult1,0.10504396242922148
1294357,2016-04-28,ind_recibo_ult1,0.10056296082543445
1300871,2016-04-28,ind_ctma_fin_ult1,0.13346099836648603
1300871,2016-04-28,ind_cno_fin_ult1,0.10471162691818489
1300871,2016-04-28,ind_recibo_ult1,0.1013129134809937
1307250,2016-04-28,ind_recibo_ult1,0.726324698372403
1307250,2016-04-28,ind_reca_fin_ult1,0.4725311984771097
1307250,2016-04-28,ind_ecue_fin_ult1,0.45647215941232633
1311833,2016-04-28,ind_ctma_fin_ult1,0.13836914839737524
1311833,2016-04-28,ind_cno_fin_ult1,0.10583019272137796
1311833,2016-04-28,ind_recibo_ult1,0.1007859674929556
1312631,2016-04-28,ind_recibo_ult1,0.6600409369057065
1312631,2016-04-28,ind_cno_fin_ult1,0.5543688135748045
1312631,2016-04-28,ind_nomina_ult1,0.4939627206018081
1318955,2016-04-28,ind_ctma_fin_ult1,0.7519840432336019
1318955,2016-04-28,ind_ecue_fin_ult1,0.3539961098676393
1318955,2016-04-28,ind_dela_fin_ult1,0.35240601833869645
1319728,2016-04-28,ind_recibo_ult1,0.6690714013019559
1319728,2016-04-28,ind_cno_fin_ult1,0.5533438679339681
1319728,2016-04-28,ind_nomina_ult1,0.5141706891552486
1329244,2016-04-28,ind_ctma_fin_ult1,0.1467553441213338
1329244,2016-04-28,ind_cno_fin_ult1,0.10278527033459724
1329244,2016-04-28,ind_recibo_ult1,0.10098653175023936
1338003,2016-04-28,ind_ctma_fin_ult1,0.1341454969749839
1338003,2016-04-28,ind_cno_fin_ult1,0.10654240016302624
1338003,2016-04-28,ind_recibo_ult1,0.10174749439981692
1340056,2016-04-28,ind_ctma_fin_ult1,0.6905565232939042
1340056,2016-04-28,ind_recibo_ult1,0.2672127841554728
1340056,2016-04-28,ind_ecue_fin_ult1,0.19794133620608628
1346840,2016-04-28,ind_ctma_fin_ult1,0.15658962062639054
1346840,2016-04-28,ind_cno_fin_ult1,0.1073100286924308
1346840,2016-04-28,ind_recibo_ult1,0.10046160707946258
1348924,2016-04-28,ind_recibo_ult1,0.6644663452527664
1348924,2016-04-28,ind_cno_fin_ult1,0.5590232017710128
1348924,2016-04-28,ind_nomina_ult1,0.5063879732820141
1352130,2016-04-28,ind_ecue_fin_ult1,0.24335130449086867
1352130,2016-04-28,ind_cco_fin_ult1,0.23337871080417355
1352130,2016-04-28,ind_ctma_fin_ult1,0.2284787769581
1355974,2016-04-28,ind_cco_fin_ult1,0.23381565839264834
1355974,2016-04-28,ind_ecue_fin_ult1,0.23348613311829686
1355974,2016-04-28,ind_cno_fin_ult1,0.19013469640024316
1358897,2016-04-28,ind_recibo_ult1,0.7262366105539323
1358897,2016-04-28,ind_cno_fin_ult1,0.5931039976573977
1358897,2016-04-28,ind_nomina_ult1,0.5254631978437123
1360615,2016-04-28,ind_cco_fin_ult1,0.561307542326886
1360615,2016-04-28,ind_cno_fin_ult1,0.27409274272549006
1360615,2016-04-28,ind_ctma_fin_ult1,0.2571302362647424
1361677,2016-04-28,ind_cco_fin_ult1,0.4912979955940965
1361677,2016-04-28,ind_cno_fin_ult1,0.24653525530779363
1361677,2016-04-28,ind_ctma_fin_ult1,0.21629192926437235
1365134,2016-04-28,ind_ctma_fin_ult1,0.32998945444881567
1365134,2016-04-28,ind_cco_fin_ult1,0.28593390221125337
1365134,2016-04-28,ind_ecue_fin_ult1,0.2711103012178116
1366042,2016-04-28,ind_ctma_fin_ult1,0.16162982561874312
1366042,2016-04-28,ind_cno_fin_ult1,0.10800089985928302
1366042,2016-04-28,ind_recibo_ult1,0.10066283274942187
1373881,2016-04-28,ind_recibo_ult1,0.7241262155471451
1373881,2016-04-28,ind_ctma_fin_ult1,0.7043479314936975
1373881,2016-04-28,ind_reca_fin_ult1,0.6396995799820131
1383796,2016-04-28,ind_reca_fin_ult1,0.8626221678788212
1383796,2016-04-28,ind_cno_fin_ult1,0.8295550024528898
1383796,2016-04-28,ind_ctma_fin_ult1,0.8065260799874305
1397118,2016-04-28,ind_ctma_fin_ult1,0.9742908407846805
1397118,2016-04-28,ind_reca_fin_ult1,0.9208669219856037
1397118,2016-04-28,ind_ecue_fin_ult1,0.8773508641299137
1400240,2016-04-28,ind_cco_fin_ult1,0.4989054320976457
1400240,2016-04-28,ind_ctma_fin_ult1,0.26726506367426883
1400240,2016-04-28,ind_cno_fin_ult1,0.2532425201995278
1404187,2016-04-28,ind_ctma_fin_ult1,0.7093988418968392
1404187,2016-04-28,ind_ecue_fin_ult1,0.3371476234548711
1404187,2016-04-28,ind_dela_fin_ult1,0.2788770378602121
1404379,2016-04-28,ind_dela_fin_ult1,0.9612435343471969
1404379,2016-04-28,ind_fond_fin_ult1,0.927636357789232
1404379,2016-04-28,ind_ctma_fin_ult1,0.914695233096288
1406334,2016-04-28,ind_recibo_ult1,0.7323416326956537
1406334,2016-04-28,ind_cno_fin_ult1,0.6124517501306849
1406334,2016-04-28,ind_ctma_fin_ult1,0.5499250418482653
1409050,2016-04-28,ind_recibo_ult1,0.7311777152831184
1409050,2016-04-28,ind_cno_fin_ult1,0.6154764646632732
1409050,2016-04-28,ind_ctma_fin_ult1,0.558320158924675
1424515,2016-04-28,ind_ctma_fin_ult1,0.29319223124817106
1424515,2016-04-28,ind_reca_fin_ult1,0.1356344990441155
1424515,2016-04-28,ind_cno_fin_ult1,0.13167590871930926
1425669,2016-04-28,ind_ctma_fin_ult1,0.16893907666643482
1425669,2016-04-28,ind_cno_fin_ult1,0.11526344214475916
1425669,2016-04-28,ind_recibo_ult1,0.10402349691940448
1431744,2016-04-28,ind_reca_fin_ult1,0.863727712182786
1431744,2016-04-28,ind_cno_fin_ult1,0.835123603666137
1431744,2016-04-28,ind_nomina_ult1,0.7426081775535261
1431827,2016-04-28,ind_recibo_ult1,0.6743033439895758
1431827,2016-04-28,ind_cno_fin_ult1,0.581987857887865
1431827,2016-04-28,ind_nomina_ult1,0.5358087686676608
1438452,2016-04-28,ind_ctma_fin_ult1,0.33263617172973103
1438452,2016-04-28,ind_ecue_fin_ult1,0.2621110420095678
1438452,2016-04-28,ind_cco_fin_ult1,0.243843663057056
1440076,2016-04-28,ind_cno_fin_ult1,0.8544463764876314
1440076,2016-04-28,ind_nomina_ult1,0.7735515530373649
1440076,2016-04-28,ind_nom_pens_ult1,0.7567616250774507
1444416,2016-04-28,ind_ctma_fin_ult1,0.7612946892415696
1444416,2016-04-28,ind_ecue_fin_ult1,0.40640423441799256
1444416,2016-04-28,ind_dela_fin_ult1,0.36700200528714505
1446128,2016-04-28,ind_ctma_fin_ult1,0.2913224482023947
1446128,2016-04-28,ind_reca_fin_ult1,0.13602626084007374
1446128,2016-04-28,ind_cno_fin_ult1,0.1338459739859251
1450159,2016-04-28,ind_ctma_fin_ult1,0.2756738346591245
1450159,2016-04-28,ind_reca_fin_ult1,0.13494771018393695
1450159,2016-04-28,ind_cno_fin_ult1,0.13403749736330625
1451377,2016-04-28,ind_cco_fin_ult1,0.5767765007596767
1451377,2016-04-28,ind_ctma_fin_ult1,0.3655104012536948
1451377,2016-04-28,ind_cno_fin_ult1,0.2949800326475451
1456198,2016-04-28,ind_ctma_fin_ult1,0.3063954680764981
1456198,2016-04-28,ind_reca_fin_ult1,0.13634528428205725
1456198,2016-04-28,ind_cno_fin_ult1,0.13388180473824104
1456950,2016-04-28,ind_ctma_fin_ult1,0.1862793198537143
1456950,2016-04-28,ind_cno_fin_ult1,0.11790258371861416
1456950,2016-04-28,ind_recibo_ult1,0.10388531968014023
1459011,2016-04-28,ind_ctma_fin_ult1,0.2913497188783245
1459011,2016-04-28,ind_reca_fin_ult1,0.13604600098898725
1459011,2016-04-28,ind_cno_fin_ult1,0.1338400990785846
1459069,2016-04-28,ind_cco_fin_ult1,0.3077275414234486
1459069,2016-04-28,ind_ecue_fin_ult1,0.2624157007710169
1459069,2016-04-28,ind_ctma_fin_ult1,0.25053910703142857
1473570,2016-04-28,ind_ctma_fin_ult1,0.20244138940888637
1473570,2016-04-28,ind_cno_fin_ult1,0.11894012171124997
1473570,2016-04-28,ind_recibo_ult1,0.10337644637169624
1482267,2016-04-28,ind_ctma_fin_ult1,0.9417107957110774
1482267,2016-04-28,ind_reca_fin_ult1,0.8731846001476709
1482267,2016-04-28,ind_cno_fin_ult1,0.8399420890006785
1485278,2016-04-28,ind_ctma_fin_ult1,0.19109397550380822
1485278,2016-04-28,ind_cno_fin_ult1,0.1189024315718305
1485278,2016-04-28,ind_recibo_ult1,0.10413899593578253
1486665,2016-04-28,ind_cco_fin_ult1,0.519688355196361
1486665,2016-04-28,ind_cno_fin_ult1,0.26952774546967123
1486665,2016-04-28,ind_ctma_fin_ult1,0.19434935054623656
1488037,2016-04-28,ind_cco_fin_ult1,0.5838743227772275
1488037,2016-04-28,ind_ctma_fin_ult1,0.3022806994277191
1488037,2016-04-28,ind_cno_fin_ult1,0.299013506965844
1488250,2016-04-28,ind_cco_fin_ult1,0.5577898273452546
1488250,2016-04-28,ind_cno_fin_ult1,0.2703600373698028
